"x","y","ndvi_hegged"
85.5885448056327,28.3041666638363,-0.03345
85.5968781389653,28.3041666638363,-0.077325
85.6635448056257,28.3041666638363,-0.0577
85.6718781389583,28.3041666638363,-0.054625
85.6802114722908,28.3041666638363,-0.06455
85.6885448056234,28.3041666638363,-0.0432
85.696878138956,28.3041666638363,-0.026825
85.7052114722885,28.3041666638363,-0.01105
85.7135448056211,28.3041666638363,-0.0207
85.7218781389536,28.3041666638363,-0.05765
85.7302114722862,28.3041666638363,-0.073125
85.7385448056187,28.3041666638363,-0.065
85.038544805684,28.2958333305038,0.00745
85.0468781390166,28.2958333305038,-0.016725
85.0552114723491,28.2958333305038,-0.0092
85.0635448056817,28.2958333305038,0.0729
85.0718781390142,28.2958333305038,0.305225
85.0802114723468,28.2958333305038,0.415575
85.0885448056793,28.2958333305038,0.487475
85.0968781390119,28.2958333305038,0.334975
85.1052114723445,28.2958333305038,0.13065
85.113544805677,28.2958333305038,0.007075
85.1218781390096,28.2958333305038,0.018475
85.1302114723421,28.2958333305038,-0.009425
85.1385448056747,28.2958333305038,-0.02155
85.1468781390072,28.2958333305038,-0.033475
85.1552114723398,28.2958333305038,-0.029475
85.1635448056723,28.2958333305038,-0.003825
85.1718781390049,28.2958333305038,-0.003975
85.1802114723375,28.2958333305038,-0.029425
85.18854480567,28.2958333305038,-0.02775
85.1968781390026,28.2958333305038,-0.0289
85.2052114723351,28.2958333305038,-0.019875
85.2135448056677,28.2958333305038,-0.024575
85.2218781390002,28.2958333305038,0.008925
85.2302114723328,28.2958333305038,0.01265
85.2385448056654,28.2958333305038,0.0225
85.2468781389979,28.2958333305038,0.013075
85.2552114723305,28.2958333305038,0.0228666666666667
85.263544805663,28.2958333305038,0.0513
85.2718781389956,28.2958333305038,-0.0091
85.3218781389909,28.2958333305038,0.7219
85.3302114723235,28.2958333305038,0.63775
85.338544805656,28.2958333305038,0.71115
85.3468781389886,28.2958333305038,0.6896
85.3968781389839,28.2958333305038,0.6704
85.4052114723165,28.2958333305038,0.7247
85.413544805649,28.2958333305038,0.605475
85.4218781389816,28.2958333305038,0.584875
85.4302114723142,28.2958333305038,0.46115
85.4385448056467,28.2958333305038,0.2553
85.4468781389793,28.2958333305038,0.144375
85.4552114723118,28.2958333305038,0.27415
85.4635448056444,28.2958333305038,0.21895
85.4718781389769,28.2958333305038,0.19925
85.4802114723095,28.2958333305038,0.0674
85.4885448056421,28.2958333305038,-0.015425
85.4968781389746,28.2958333305038,0.0265
85.5052114723072,28.2958333305038,0.04745
85.5135448056397,28.2958333305038,0.11395
85.5218781389723,28.2958333305038,0.0198
85.5302114723048,28.2958333305038,-0.02795
85.5385448056374,28.2958333305038,-0.036475
85.5468781389699,28.2958333305038,-0.024775
85.5552114723025,28.2958333305038,0.006175
85.5635448056351,28.2958333305038,-0.001725
85.5718781389676,28.2958333305038,0.00395
85.5802114723002,28.2958333305038,0.018975
85.5885448056327,28.2958333305038,-0.010325
85.5968781389653,28.2958333305038,-0.029725
85.6552114722932,28.2958333305038,-0.0560333333333333
85.6635448056257,28.2958333305038,-0.054925
85.6718781389583,28.2958333305038,-0.05205
85.6802114722908,28.2958333305038,-0.0412
85.6885448056234,28.2958333305038,-0.025775
85.696878138956,28.2958333305038,-0.011925
85.7052114722885,28.2958333305038,-0.00765
85.7135448056211,28.2958333305038,-0.0064
85.7218781389536,28.2958333305038,-0.01335
85.7302114722862,28.2958333305038,-0.05525
85.7385448056187,28.2958333305038,-0.0616
85.038544805684,28.2874999971712,-0.00015
85.0468781390166,28.2874999971712,-0.011
85.0552114723491,28.2874999971712,-0.014975
85.0635448056817,28.2874999971712,0.1299
85.0718781390142,28.2874999971712,0.342425
85.0802114723468,28.2874999971712,0.386075
85.0885448056793,28.2874999971712,0.512925
85.0968781390119,28.2874999971712,0.450075
85.1052114723445,28.2874999971712,0.2574
85.113544805677,28.2874999971712,0.215875
85.1218781390096,28.2874999971712,0.1961
85.1302114723421,28.2874999971712,0.095875
85.1385448056747,28.2874999971712,-0.0065
85.1468781390072,28.2874999971712,-0.0353
85.1552114723398,28.2874999971712,-0.03155
85.1635448056723,28.2874999971712,-0.006075
85.1718781390049,28.2874999971712,-0.0165
85.1802114723375,28.2874999971712,-0.026275
85.18854480567,28.2874999971712,-0.026975
85.1968781390026,28.2874999971712,-0.036425
85.2052114723351,28.2874999971712,-0.027725
85.2135448056677,28.2874999971712,-0.0306
85.2218781390002,28.2874999971712,-0.042575
85.2302114723328,28.2874999971712,-0.03585
85.2385448056654,28.2874999971712,-0.030825
85.2468781389979,28.2874999971712,0.028875
85.2552114723305,28.2874999971712,0.056125
85.263544805663,28.2874999971712,0.054925
85.2718781389956,28.2874999971712,0.0096
85.2802114723281,28.2874999971712,0.00675
85.2885448056607,28.2874999971712,0.13435
85.2968781389933,28.2874999971712,0.6124
85.3052114723258,28.2874999971712,0.74365
85.3135448056584,28.2874999971712,0.806325
85.3218781389909,28.2874999971712,0.77855
85.3302114723235,28.2874999971712,0.751925
85.338544805656,28.2874999971712,0.80215
85.3468781389886,28.2874999971712,0.7502
85.3552114723211,28.2874999971712,0.7324
85.3635448056537,28.2874999971712,0.5979
85.3718781389863,28.2874999971712,0.5374
85.3885448056514,28.2874999971712,0.6297
85.3968781389839,28.2874999971712,0.668333333333333
85.4052114723165,28.2874999971712,0.731275
85.413544805649,28.2874999971712,0.749475
85.4218781389816,28.2874999971712,0.5981
85.4302114723142,28.2874999971712,0.383675
85.4385448056467,28.2874999971712,0.223875
85.4468781389793,28.2874999971712,0.2754
85.4552114723118,28.2874999971712,0.074
85.4635448056444,28.2874999971712,0.08595
85.4718781389769,28.2874999971712,0.14145
85.4802114723095,28.2874999971712,0.05035
85.4885448056421,28.2874999971712,-0.060425
85.4968781389746,28.2874999971712,-0.017125
85.5052114723072,28.2874999971712,0.038525
85.5135448056397,28.2874999971712,0.0898
85.5218781389723,28.2874999971712,-0.044225
85.5302114723048,28.2874999971712,-0.055975
85.5385448056374,28.2874999971712,-0.04945
85.5468781389699,28.2874999971712,-0.0571
85.5552114723025,28.2874999971712,-0.051125
85.5635448056351,28.2874999971712,-0.06645
85.5718781389676,28.2874999971712,-0.042325
85.5802114723002,28.2874999971712,-0.015525
85.5885448056327,28.2874999971712,-0.01455
85.5968781389653,28.2874999971712,-0.000375
85.6468781389606,28.2874999971712,-0.04275
85.6552114722932,28.2874999971712,-0.0421
85.6635448056257,28.2874999971712,-0.04135
85.6718781389583,28.2874999971712,-0.03855
85.6802114722908,28.2874999971712,-0.0343
85.6885448056234,28.2874999971712,-0.024925
85.696878138956,28.2874999971712,-0.022975
85.7052114722885,28.2874999971712,-0.013525
85.7135448056211,28.2874999971712,-0.00825
85.7218781389536,28.2874999971712,0.00705
85.7302114722862,28.2874999971712,-0.009425
85.7385448056187,28.2874999971712,-0.0286
85.038544805684,28.2791666638388,0.046825
85.0468781390166,28.2791666638388,0.11035
85.0552114723491,28.2791666638388,0.2075
85.0635448056817,28.2791666638388,0.241725
85.0718781390142,28.2791666638388,0.359425
85.0802114723468,28.2791666638388,0.56365
85.0885448056793,28.2791666638388,0.6795
85.0968781390119,28.2791666638388,0.433475
85.1052114723445,28.2791666638388,0.281125
85.113544805677,28.2791666638388,0.17755
85.1218781390096,28.2791666638388,0.047775
85.1302114723421,28.2791666638388,-0.01715
85.1385448056747,28.2791666638388,-0.033175
85.1468781390072,28.2791666638388,-0.0389
85.1552114723398,28.2791666638388,-0.03685
85.1635448056723,28.2791666638388,-0.019025
85.1718781390049,28.2791666638388,-0.0315
85.1802114723375,28.2791666638388,-0.027775
85.18854480567,28.2791666638388,-0.0281
85.1968781390026,28.2791666638388,-0.02255
85.2052114723351,28.2791666638388,-0.017025
85.2135448056677,28.2791666638388,-0.03625
85.2218781390002,28.2791666638388,-0.029775
85.2302114723328,28.2791666638388,-0.0231
85.2385448056654,28.2791666638388,-0.00765
85.2468781389979,28.2791666638388,0.066425
85.2552114723305,28.2791666638388,0.22525
85.263544805663,28.2791666638388,0.24435
85.2718781389956,28.2791666638388,0.118275
85.2802114723281,28.2791666638388,0.06465
85.2885448056607,28.2791666638388,0.2333
85.2968781389933,28.2791666638388,0.6383
85.3052114723258,28.2791666638388,0.70535
85.3135448056584,28.2791666638388,0.707225
85.3218781389909,28.2791666638388,0.6322
85.3302114723235,28.2791666638388,0.723775
85.338544805656,28.2791666638388,0.771325
85.3468781389886,28.2791666638388,0.750075
85.3552114723211,28.2791666638388,0.683375
85.3635448056537,28.2791666638388,0.51885
85.3718781389863,28.2791666638388,0.408325
85.3802114723188,28.2791666638388,0.420833333333333
85.3885448056514,28.2791666638388,0.58955
85.3968781389839,28.2791666638388,0.656275
85.4052114723165,28.2791666638388,0.698775
85.413544805649,28.2791666638388,0.759175
85.4218781389816,28.2791666638388,0.63255
85.4302114723142,28.2791666638388,0.406025
85.4385448056467,28.2791666638388,0.240725
85.4468781389793,28.2791666638388,0.221025
85.4552114723118,28.2791666638388,0.093175
85.4635448056444,28.2791666638388,0.056125
85.4718781389769,28.2791666638388,0.07365
85.4802114723095,28.2791666638388,0.040625
85.4885448056421,28.2791666638388,-0.02675
85.4968781389746,28.2791666638388,-0.045975
85.5052114723072,28.2791666638388,-0.043475
85.5135448056397,28.2791666638388,-0.041225
85.5218781389723,28.2791666638388,0.05955
85.5302114723048,28.2791666638388,-0.024375
85.5385448056374,28.2791666638388,-0.204075
85.5468781389699,28.2791666638388,-0.08955
85.5552114723025,28.2791666638388,-0.091975
85.5635448056351,28.2791666638388,-0.07445
85.5718781389676,28.2791666638388,-0.08585
85.5802114723002,28.2791666638388,-0.0615
85.5885448056327,28.2791666638388,-0.041125
85.5968781389653,28.2791666638388,-0.02725
85.6385448056281,28.2791666638388,-0.0352
85.6468781389606,28.2791666638388,-0.165825
85.6552114722932,28.2791666638388,-0.102375
85.6635448056257,28.2791666638388,-0.036025
85.6718781389583,28.2791666638388,-0.027625
85.6802114722908,28.2791666638388,-0.05065
85.6885448056234,28.2791666638388,-0.0577
85.696878138956,28.2791666638388,-0.028725
85.7052114722885,28.2791666638388,-0.0283
85.7135448056211,28.2791666638388,-0.01125
85.7218781389536,28.2791666638388,-0.007975
85.7302114722862,28.2791666638388,-0.019175
85.7385448056187,28.2791666638388,-0.028875
85.0302114723514,28.2708333305062,-0.0178
85.038544805684,28.2708333305062,0.004975
85.0468781390166,28.2708333305062,0.077275
85.0552114723491,28.2708333305062,0.233125
85.0635448056817,28.2708333305062,0.32145
85.0718781390142,28.2708333305062,0.474225
85.0802114723468,28.2708333305062,0.616125
85.0885448056793,28.2708333305062,0.69245
85.0968781390119,28.2708333305062,0.5317
85.1052114723445,28.2708333305062,0.237425
85.113544805677,28.2708333305062,0.136925
85.1218781390096,28.2708333305062,-0.001675
85.1302114723421,28.2708333305062,0.0035
85.1385448056747,28.2708333305062,0.061975
85.1468781390072,28.2708333305062,0.093475
85.1552114723398,28.2708333305062,0.053975
85.1635448056723,28.2708333305062,-0.00855
85.1718781390049,28.2708333305062,-0.03105
85.1802114723375,28.2708333305062,-0.02515
85.18854480567,28.2708333305062,-0.027575
85.1968781390026,28.2708333305062,-0.027225
85.2052114723351,28.2708333305062,-0.0294
85.2135448056677,28.2708333305062,-0.03185
85.2218781390002,28.2708333305062,-0.025975
85.2302114723328,28.2708333305062,-0.01425
85.2385448056654,28.2708333305062,0.099575
85.2468781389979,28.2708333305062,0.2543
85.2552114723305,28.2708333305062,0.403625
85.263544805663,28.2708333305062,0.465875
85.2718781389956,28.2708333305062,0.3749
85.2802114723281,28.2708333305062,0.2121
85.2885448056607,28.2708333305062,0.190825
85.2968781389933,28.2708333305062,0.361
85.3052114723258,28.2708333305062,0.491675
85.3135448056584,28.2708333305062,0.49905
85.3218781389909,28.2708333305062,0.5925
85.3302114723235,28.2708333305062,0.682625
85.338544805656,28.2708333305062,0.72205
85.3468781389886,28.2708333305062,0.5283
85.3552114723211,28.2708333305062,0.45515
85.3635448056537,28.2708333305062,0.4434
85.3718781389863,28.2708333305062,0.4291
85.3802114723188,28.2708333305062,0.4934
85.3885448056514,28.2708333305062,0.478425
85.3968781389839,28.2708333305062,0.431575
85.4052114723165,28.2708333305062,0.5381
85.413544805649,28.2708333305062,0.62825
85.4218781389816,28.2708333305062,0.48495
85.4302114723142,28.2708333305062,0.27605
85.4385448056467,28.2708333305062,0.15
85.4468781389793,28.2708333305062,0.13355
85.4552114723118,28.2708333305062,0.07995
85.4635448056444,28.2708333305062,0.095975
85.4718781389769,28.2708333305062,0.067625
85.4802114723095,28.2708333305062,-0.09365
85.4885448056421,28.2708333305062,-0.1049
85.4968781389746,28.2708333305062,-0.135575
85.5052114723072,28.2708333305062,-0.06345
85.5135448056397,28.2708333305062,0.0974
85.5218781389723,28.2708333305062,-0.0674
85.5302114723048,28.2708333305062,-0.101175
85.5385448056374,28.2708333305062,-0.073625
85.5468781389699,28.2708333305062,-0.061775
85.5552114723025,28.2708333305062,-0.067875
85.5635448056351,28.2708333305062,-0.061525
85.5718781389676,28.2708333305062,-0.082425
85.5802114723002,28.2708333305062,-0.0559
85.5885448056327,28.2708333305062,-0.04915
85.5968781389653,28.2708333305062,-0.072225
85.6052114722978,28.2708333305062,-0.0861
85.6302114722955,28.2708333305062,-0.0425
85.6385448056281,28.2708333305062,-0.03675
85.6468781389606,28.2708333305062,-0.033425
85.6552114722932,28.2708333305062,-0.04395
85.6635448056257,28.2708333305062,-0.05425
85.6718781389583,28.2708333305062,-0.036275
85.6802114722908,28.2708333305062,-0.0337
85.6885448056234,28.2708333305062,-0.02915
85.696878138956,28.2708333305062,-0.039175
85.7052114722885,28.2708333305062,-0.032525
85.7135448056211,28.2708333305062,-0.011475
85.7218781389536,28.2708333305062,-0.009925
85.7302114722862,28.2708333305062,-0.020025
85.7385448056187,28.2708333305062,-0.036425
85.7468781389513,28.2708333305062,-0.0292
85.0302114723514,28.2624999971738,-0.0037
85.038544805684,28.2624999971738,-0.011375
85.0468781390166,28.2624999971738,0.0311
85.0552114723491,28.2624999971738,0.14485
85.0635448056817,28.2624999971738,0.458875
85.0718781390142,28.2624999971738,0.4991
85.0802114723468,28.2624999971738,0.534225
85.0885448056793,28.2624999971738,0.627725
85.0968781390119,28.2624999971738,0.487675
85.1052114723445,28.2624999971738,0.304275
85.113544805677,28.2624999971738,0.166225
85.1218781390096,28.2624999971738,0.199225
85.1302114723421,28.2624999971738,0.28885
85.1385448056747,28.2624999971738,0.3478
85.1468781390072,28.2624999971738,0.317725
85.1552114723398,28.2624999971738,0.278525
85.1635448056723,28.2624999971738,0.0899
85.1718781390049,28.2624999971738,0.01245
85.1802114723375,28.2624999971738,-0.019975
85.18854480567,28.2624999971738,-0.02825
85.1968781390026,28.2624999971738,-0.026275
85.2052114723351,28.2624999971738,-0.03035
85.2135448056677,28.2624999971738,-0.0306
85.2218781390002,28.2624999971738,-0.035625
85.2302114723328,28.2624999971738,-0.0076
85.2385448056654,28.2624999971738,0.0965
85.2468781389979,28.2624999971738,0.2689
85.2552114723305,28.2624999971738,0.395425
85.263544805663,28.2624999971738,0.5722
85.2718781389956,28.2624999971738,0.628075
85.2802114723281,28.2624999971738,0.510025
85.2885448056607,28.2624999971738,0.307525
85.2968781389933,28.2624999971738,0.272925
85.3052114723258,28.2624999971738,0.264625
85.3135448056584,28.2624999971738,0.5348
85.3218781389909,28.2624999971738,0.820275
85.3302114723235,28.2624999971738,0.84975
85.338544805656,28.2624999971738,0.778975
85.3468781389886,28.2624999971738,0.630175
85.3552114723211,28.2624999971738,0.54175
85.3635448056537,28.2624999971738,0.489
85.3718781389863,28.2624999971738,0.6346
85.3802114723188,28.2624999971738,0.66725
85.3885448056514,28.2624999971738,0.66275
85.3968781389839,28.2624999971738,0.70735
85.4052114723165,28.2624999971738,0.624825
85.413544805649,28.2624999971738,0.4146
85.4218781389816,28.2624999971738,0.333325
85.4302114723142,28.2624999971738,0.168525
85.4385448056467,28.2624999971738,0.111125
85.4468781389793,28.2624999971738,0.08435
85.4552114723118,28.2624999971738,-0.0169
85.4635448056444,28.2624999971738,0.0026
85.4718781389769,28.2624999971738,-0.0035
85.4802114723095,28.2624999971738,-0.08635
85.4885448056421,28.2624999971738,-0.122075
85.4968781389746,28.2624999971738,-0.1284
85.5052114723072,28.2624999971738,-0.10285
85.5135448056397,28.2624999971738,-0.098675
85.5218781389723,28.2624999971738,-0.0529
85.5302114723048,28.2624999971738,-0.038675
85.5385448056374,28.2624999971738,-0.037275
85.5468781389699,28.2624999971738,-0.038525
85.5552114723025,28.2624999971738,-0.05245
85.5635448056351,28.2624999971738,-0.0732
85.5718781389676,28.2624999971738,-0.06745
85.5802114723002,28.2624999971738,-0.060775
85.5885448056327,28.2624999971738,-0.060625
